group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,372352468,啊炜?,啊炜?,unknown,0,,1,0,1722221406,1722654961,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,205944674,Y.,Y.,unknown,0,,1,0,1710418277,1715354066,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2389919397,千疑千寻,6Pro,unknown,0,,1,0,1692162508,1692162508,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,150496712,不改名,不改名,unknown,0,,1,0,1715102945,1715102945,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,1320005813,无语,无语,unknown,0,,1,0,1716974789,1729391902,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2051422365,?U?m?b?r?e?l?l?a?,?U?m?b?r?e?l?l?a?,unknown,0,,1,0,1721460418,1721460418,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,1343925439,My   Dream,My   Dream,unknown,0,,1,0,1735046692,1735046692,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2523957849,广广余生有你,广广余生有你,unknown,0,,1,0,1694109079,1694109079,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,3365840231,雪恨°,雪恨°,unknown,0,,1,0,1692163010,1692163010,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,3642348422,Ceromis,Ceromis,unknown,0,,1,0,1708112754,1726472011,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,953830095,商心慈,小米pad5pro,unknown,0,,1,0,1733197831,1736438882,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,3990444029,7阿菊,A 看片zk94.com,unknown,0,,1,0,1726153341,1726153341,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,1459153987,爱捣鼓的你子,爱捣鼓的你子,unknown,0,,1,0,1703676669,1714157388,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2321913546,爱学习,爱学习 nabu,unknown,0,,1,0,1720187351,1729059519,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,732528086,甪吢、嶶笶,甪吢、嶶笶,unknown,0,,1,0,1692169719,1692169719,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2931230874,别团我社恐,别团我社恐,unknown,0,,1,0,1706759741,1706760098,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,734543441,空,空,unknown,0,,1,0,1718766579,1718766579,0,False,True,False,0,member,
876995114,小米平板系列移植群,,1691033539,1840,2000,,876995114,2512509657,情殇,mi5pro 12.4 14.11,unknown,0,,1,0,1702353757,1727196331,0,False,True,False,0,member,
