group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3313537356,Bridget,Bridget,unknown,0,,1,0,1675544326,1675544326,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2079998236,黑炽,黑炽,unknown,0,,1,0,1675363035,1734845479,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,569462572,AcmePhoton,AcmePhoton,unknown,0,,1,0,1675413523,1675413626,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1967219023,悲,悲,unknown,0,,1,0,1712995909,1735710902,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,951909733,花枝?漓,花枝?漓,unknown,0,,1,0,1678006713,1734613709,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,807131829,稀神灵梦,稀神灵梦,unknown,0,,1,0,1686382915,1735739320,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,532975936,咸鱼1号.,白龙,unknown,0,,1,0,1675509831,1713360597,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2161443714,karin,karin,unknown,0,,1,0,1678787622,1718093774,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1127377507,游戏迷,游戏迷,unknown,0,,1,0,1689429129,1735661204,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2331128479,sylven,sylven,unknown,0,,1,0,1676972111,1676975132,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1549577644,knight,knight,unknown,0,,1,0,1731878932,1736001491,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2847085823,御手洗·御礼,[有新文件]CustomSevern1.20.1-141Beta.zip,unknown,0,,1,0,1691237221,1736092467,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1666214346,不思議の国のミア,不思議の国のミア,unknown,0,,1,0,1675535816,1707394569,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3234798490,超迪?欧超,超迪?欧超,unknown,0,,1,0,1734936584,1734936584,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,568248266,TartaricAcid,TartaricAcid,unknown,0,,1,0,1675695712,1684495384,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1255597807,久伴,久伴,unknown,0,,1,0,1676412594,1676412594,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2553182883,斑鸠0w0,斑鸠0w0,unknown,0,,1,0,1676776530,1723482554,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1319983842,AE86? 漂一下啊,AE86? 漂一下啊,unknown,0,,1,0,1683464402,1690803235,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,332431646,????????,????????,unknown,0,,1,0,1675570721,1675570747,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,337928984,Sonic853,Sonic853,unknown,0,,1,0,1678606379,1678606379,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1830444841,MIK,MIK,unknown,0,,1,0,1684561780,1736033420,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3098361775,.,.,unknown,0,,1,0,1705416155,1705416155,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,969762697,修行now,修行now,unknown,0,,1,0,1686822867,1720609281,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2726756774,钉钉,钉钉,unknown,0,,1,0,1676459726,1676978777,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3698553846,柠檬丶初夏,柠檬丶初夏,unknown,0,,1,0,1727877097,1736422827,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2576596464,Baka小方?(???),Baka小方?(???),unknown,0,,1,0,1692235073,1732185267,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2637298062,AKATSUKI,AKATSUKI,unknown,0,,1,0,1696750826,1736366193,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1827836417,咸鱼,咸鱼,unknown,0,,1,0,1675956671,1727798000,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3097527723,凡尘,凡尘,unknown,0,,1,0,1715090002,1730030548,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2065004209,雨橦,雨橦,unknown,0,,1,0,1730724305,1735838464,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2571387724,Best Memories,Best Memories,unknown,0,,1,0,1686385477,1686385525,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,569668797,ici2cc,ici2cc,unknown,0,,1,0,1675351720,1736002309,0,False,True,False,0,owner,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,332137563,LDST,吹語淋瘋CrazyR_ain,unknown,0,,1,0,1677608371,1730047997,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,934506126,逐暗,逐暗,unknown,0,,1,0,1675409179,1734430800,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3233310933,泠咚作响,泠咚作响,unknown,0,,1,0,1695175129,1713671308,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2806156878,?雒仁,?雒仁,unknown,0,,1,0,1675480084,1730632106,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1479301019,big胆,big胆,unknown,0,,1,0,1716378038,1716378038,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3454352734,lao6,老6,unknown,0,,1,0,1682904866,1735089386,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3185972618,郭宸赫,郭宸赫,unknown,0,,1,0,1696743726,1701653081,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2248410375,.........,.........,unknown,0,,1,0,1675397682,1675397682,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2248793505,Arcadia?,Arcadia?,unknown,0,,1,0,1686023410,1736002028,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1211505292,姬虫百百世,姬虫百百世,unknown,0,,1,0,1682062670,1720664149,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,459107101,轻飔,轻飔,unknown,0,,1,0,1684025237,1736001432,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1813605005,白恪,白恪,unknown,0,,1,0,1708905547,1715828824,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1525643856,大乌云,大乌云,unknown,0,,1,0,1705726767,1734354210,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2439336953,不会写网名的屑,不会写网名的屑,unknown,0,,1,0,1725247641,1736421086,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1463512634,多摩喵,多摩喵,unknown,0,,1,0,1719310104,1735772193,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,962077882,八云橙,八云橙,unknown,0,,1,0,1694043584,1713624111,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2460664978,当你整了太多薯条,当你整了太多薯条,unknown,0,,1,0,1678529206,1678529507,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3339462359,执行官『仆人』大雷fairy,执行官『仆人』大雷fairy,unknown,0,,1,0,1724659633,1736424546,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1547433672,白粥,白粥,unknown,0,,1,0,1707032376,1733332957,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3470098380,闲杂人员（三无产品）,闲杂人员（三无产品）,unknown,0,,1,0,1694600842,1718446280,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,1095661485,度濑青叶,度濑青叶,unknown,0,,1,0,1675379670,1735748978,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,3399575039,本子,本子,unknown,0,,1,0,1675591528,1676359042,0,False,True,False,0,member,
758526047,CSMOD用爱发电群,,1675351720,191,1000,,758526047,2991907843,唢风吟,唢风吟,unknown,0,,1,0,1675509428,1676013832,0,False,True,False,0,member,
