group_id,group_name,group_memo,group_create_time,member_count,max_member_count,remark_name,group_id,user_id,nickname,card,sex,age,area,level,qq_level,join_time,last_sent_time,title_expire_time,unfriendly,card_changeable,is_robot,shut_up_timestamp,role,title
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,549182732,TT,TT,unknown,0,,6,0,1607891102,1736438881,0,False,True,False,0,owner,年度断更王
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1469114279,小刘刘,小刘刘,unknown,0,,1,0,1691078729,1732966914,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1613919068,WHS,WHS,unknown,0,,1,0,1630379433,1732656374,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2737287134,Anoria,Anoria,unknown,0,,1,0,1647700402,1731502115,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,138029887,liziyi0914,liziyi0914,unknown,0,,1,0,1644083679,1644478287,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1434230923,P1ge0n,和平鸽丨GeePaper#2104丨www.lee0p1ge0n.top,unknown,0,,1,0,1666277987,1731944172,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,953743075,桃玖不酒,桃玖不酒,unknown,0,,1,0,1649687154,1735699095,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1977467911,尘星银,尘星银,unknown,0,,1,0,1717761055,1717761375,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2054019268,xiguayo,xiguayo,unknown,0,,1,0,1628553365,1727762041,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2949401686,baka～(∠???)⌒★?,BAKA,unknown,0,,1,0,1668241216,1736491511,0,False,True,False,1702821943,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2277196950,其音清,其音清,unknown,0,,1,0,1698008364,1734277989,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,871412436,占卜师Diviner,爱发电占卜师Diviner,unknown,0,,1,0,1711739254,1711786152,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3543398682,一只起了鲨心的企鹅,一只起了鲨心的企鹅,unknown,0,,1,0,1674987642,1734486913,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1370841279,大藏裏想奈,大藏裏想奈,unknown,0,,1,0,1708445881,1708445881,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,873097334,TAK-SCP-TIM,TAK-SCP-TIM,unknown,0,,1,0,1731808230,1736347627,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2840786524,Aminoas,Aminoas,unknown,0,,1,0,1675107217,1714893645,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3274287244,⑨月⑨日忆雾之湖妖精,⑨月⑨日忆雾之湖妖精,unknown,0,,1,0,1699363697,1699363697,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2482743734,Cridist_Tist,Cridist_Tist,unknown,0,,1,0,1734884237,1736500126,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1656152813,gyrvcypa,gyrvcypa,unknown,0,,1,0,1691941770,1707134049,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3199572478,popkksk1,popkksk1,unknown,0,,1,0,1717348241,1732551221,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1659819381,Cinderace,Cinderace,unknown,0,,1,0,1607892016,1685089914,0,False,True,False,0,admin,Bot
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2769694799,枕水忧云,枕水忧云,unknown,0,,1,0,1687581076,1735975276,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1114328253,怼儿,怼儿,unknown,0,,1,0,1664758911,1732692946,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3275897870,云鲸星海,云鲸星海,unknown,0,,1,0,1711739256,1711739256,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,2334067516,TowardsCommunism,TowardsCommunism,unknown,0,,1,0,1660123255,1676469474,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,1357031223,出溜领域大神,出溜领域大神,unknown,0,,1,0,1674641873,1674642639,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3190222166,天水,天水,unknown,0,,1,0,1614690733,1730533081,0,False,True,False,0,member,
605888156,BakaXL Insider Project,,1607891102,785,1000,,605888156,3156867357,GeeBoCATs,茂茂,unknown,0,,1,0,1630940603,1736512533,0,False,True,False,0,member,
